customer_id,state,order_value,items_count,is_promo,customer_tenure_days,lifetime_return_rate,pages_viewed,cart_abandon_rate,segment
1772,Madhya Pradesh,2369.076157,2,1,417,0.1,2,0.31,2
1772,Mizoram,3210.395726,1,1,1125,0.35,6,0.43,2
1772,Odisha,1588.764788,2,1,278,0.01,6,0.42,2
1773,Bihar,50,1,1,1483,0.18,5,0.33,2
1773,Madhya Pradesh,2253.246405,1,0,855,0.17,5,0.37,3
1773,Manipur,2084.670686,1,0,1438,0.13,5,0.21,3
1773,Punjab,2321.775602,1,0,723,0.03,5,0.49,0
1774,Arunachal Pradesh,2115.517219,2,0,511,0.23,5,0.06,0
1774,Assam,448.3096555,1,0,1457,0.15,4,0.24,3
1774,Meghalaya,2042.446173,1,0,1344,0.03,2,0.28,3
1775,Gujarat,704.674244,3,0,929,0.17,4,0.26,3
1775,Kerala,1989.055254,2,0,560,0.06,4,0.47,0
1775,Manipur,1831.721577,3,0,751,0.11,4,0.305,3
1775,Uttar Pradesh,3216.33463,1,0,1181,0.08,1,0.32,3
1775,Uttarakhand,1025.253657,2,1,770,0.14,4,0.12,2
1775,West Bengal,193.8313815,4,0,1275,0.11,4,0.4,3
1776,Gujarat,918.8316465,4,0,1252,0.13,6,0.24,3
1776,Punjab,877.7769099,1,0,1216,0.07,4,0.23,3
1776,Rajasthan,1566.912863,1,1,1414,0.24,6,0.02,2
1777,Andhra Pradesh,1698.857335,2,0,341,0.11,5,0.19,0
1777,Mizoram,1401.701214,1,1,1270,0.11,5,0.14,2
1778,Arunachal Pradesh,1304.793043,1,0,435,0.11,1,0.02,0
1778,Chhattisgarh,682.1256018,1,1,1465,0.3,7,0.4,2
1778,Goa,601.1163718,4,1,1462,0.22,7,0.4,2
1778,Madhya Pradesh,1191.34004,1,0,735,0.11,5,0.35,0
1778,Meghalaya,1492.765862,2,0,1012,0.05,2,0.48,3
1778,Uttar Pradesh,1448.943182,1,0,303,0.2,5,0.26,0
1779,Bihar,1978.50823,2,0,944,0.23,6,0.13,3
1779,Goa,2134.118147,4,1,1384,0.2,4,0.39,2
1779,Gujarat,2839.53451,2,0,1034,0.24,7,0.49,1
1779,Karnataka,692.6325248,1,0,50,0.23,4,0.36,0
1779,Meghalaya,964.567277,1,0,556,0.14,2,0.53,0
1780,Arunachal Pradesh,282.3505728,2,0,1319,0.19,3,0.41,3
1780,Jammu and Kashmir,1546.581336,4,1,88,0.08,6,0.32,2
1780,Maharashtra,2134.833945,2,0,1245,0.16,5,0.5,3
1780,Tamil Nadu,1727.221403,2,0,224,0.21,3,0.26,0
1781,Himachal Pradesh,1836.653922,1,1,979,0.3,1,0.29,2
1781,Karnataka,635.0816548,5,1,620,0.15,4,0.38,2
1781,Madhya Pradesh,2722.058582,1,0,1157,0.16,3,0.23,3
1781,Tamil Nadu,2127.3826,2,0,1304.5,0.19,2.5,0.27,3
1782,Jharkhand,3123.509503,4,0,1291,0,7,0.47,3
1783,Chhattisgarh,910.6794788,3,0,133,0.08,3,0.18,0
1783,Himachal Pradesh,1752.312432,3,1,395,0.26,4,0.47,2
1783,Rajasthan,2155.419852,1,0,515,0.12,7,0.22,0
1783,Sikkim,2518.510122,3,1,442,0.24,5,0.41,2
1783,Uttar Pradesh,1926.579757,4,0,585,0.02,3,0.27,0
1784,Haryana,2656.860206,1,0,59,0.14,3,0.07,0
1784,Jammu and Kashmir,2303.09959,2,1,932,0.2,7,0.11,2
1785,Assam,1652.051063,1,0,1148,0.19,3,0.32,3
1785,Gujarat,513.7189453,1,0,616,0.13,10,0.26,1
1785,Meghalaya,2869.515019,1,0,1345,0.07,1,0.26,3
1785,Sikkim,1512.688111,1.5,0,170,0.13,4,0.165,0
1786,Arunachal Pradesh,2655.464133,1,1,644,0.26,3,0.14,2
1786,Gujarat,1240.921614,1.5,0,562,0.115,3.5,0.05,0
1786,Jharkhand,1604.758846,3,0,1367,0.27,2,0.33,3
1786,Kerala,1889.666067,1,0,1181,0.01,6,0.11,3
1786,Manipur,1126.379284,1,0,1037,0.21,4,0.47,3
1786,Meghalaya,1427.112902,3,1,604,0.18,4,0.21,2
1786,Tamil Nadu,1322.723064,2,0,270,0.28,8,0.43,1
1786,Uttar Pradesh,1191.188825,2,0,1013,0.2,4,0.49,3
1786,Uttarakhand,1227.668186,1,1,1091,0.14,3,0.36,2
1787,Assam,1564.261034,1,0.5,578.5,0.235,6,0.47,1
1787,Karnataka,1640.796425,1,0,507,0.04,8,0.35,1
1787,Madhya Pradesh,1543.247289,1,0,822,0.18,4,0.58,3
1787,Maharashtra,3196.338225,4,1,228,0.31,9,0.25,1
1787,Tamil Nadu,1542.386966,4,0,244,0.19,3,0.29,0
1787,Uttar Pradesh,1352.659403,2,1,1164,0.12,7,0.22,2
1788,Arunachal Pradesh,1029.648934,2,0,1106,0.16,6,0.1,3
1788,Kerala,1078.283354,3,0,638,0.09,4,0.25,0
1788,Maharashtra,2920.811257,3,0,92,0.13,2,0.28,0
1788,Meghalaya,1715.954112,2,1,131,0.16,5,0.09,2
1788,Nagaland,3240.230285,2,0,974,0.16,6,0.27,3
1789,Assam,883.0697903,2,1,688,0.06,4,0.46,2
1789,Kerala,2521.402472,4,1,832,0.15,5,0.43,2
1789,Mizoram,938.0475803,1,1,587,0.04,5,0.23,2
1789,Rajasthan,1874.475812,4,0,475.5,0.14,4,0.2,0
1790,Haryana,1995.618257,1,1,857,0.2,3,0.47,2
1790,Jammu and Kashmir,1064.207489,1,0,147,0.2,5,0.43,0
1790,Tripura,2497.769137,1,0,1384,0.06,4,0.24,3
1791,Bihar,1697.259872,1,0,949.5,0.115,4,0.335,3
1791,Maharashtra,1493.511311,2,1,1331,0.05,10,0.31,1
1791,Nagaland,2650.202324,6,1,1483,0.05,9,0.41,1
1791,Punjab,2652.753862,1,0,1479,0.05,5,0.32,3
1791,Tripura,1473.223889,1,0,1000,0.26,5,0.41,3
1791,Uttar Pradesh,958.1759944,4,1,260,0.03,5,0.02,2
1792,Assam,1607.783293,1,1,564,0.17,2,0.15,2
1792,Bihar,1545.040618,1,1,377,0.1,3,0.18,2
1792,Gujarat,1963.947073,2,0,1430,0.04,4,0.26,3
1792,Himachal Pradesh,2116.785271,1,1,1453,0.2,2,0.36,2
1792,Jammu and Kashmir,2046.830527,1,1,274,0.12,4,0.32,2
1792,Maharashtra,2386.775117,3,1,577,0.24,4,0.36,2
1792,Meghalaya,737.8859284,2,0,592,0.27,4,0.33,0
1792,Odisha,1546.778143,2,0,393,0.13,5,0.19,0
1792,Punjab,1758.327384,2,1,1247,0.11,2,0.22,2
1793,Assam,2769.815436,1,0,1063,0.18,8,0.28,1
1793,Bihar,2244.368056,1,0,657,0.21,4,0.46,0
1793,Himachal Pradesh,1881.271358,1,0,602,0.15,3,0.11,0
1793,Jharkhand,1181.516073,3,0,854,0.21,7,0.52,1
1793,Madhya Pradesh,1895.733667,1,1,983,0.11,4,0.16,2
1793,Tamil Nadu,1351.529057,1,0,856,0.25,8,0.28,1
1793,Uttarakhand,1685.994581,3,0,1350,0.39,4,0.32,3
1794,Chhattisgarh,2057.838336,3,0,798,0.18,4,0.03,3
1794,Gujarat,1659.987081,2,1,1322,0.26,3,0.39,2
1794,Jharkhand,1319.558123,4,0,719,0.07,6,0.33,3
1794,Kerala,791.0125703,2,0,488,0.03,10,0.08,1
1794,Maharashtra,908.79175,2,0,321,0.09,7,0.14,0
1794,Nagaland,2123.799758,2,0,1486,0.32,3,0.11,3
1794,Tamil Nadu,1211.665714,1,0,537,0.37,8,0.36,1
1794,Tripura,2606.067991,3,0,808,0.05,4,0.75,3
1795,Goa,458.8910095,2,1,1169,0.37,6,0.27,2
1795,Karnataka,2139.581432,1,1,884,0.08,5,0.29,2
1795,Maharashtra,1014.69407,1,0,387,0.14,2,0.32,0
1796,Kerala,1869.177012,1,1,1427,0.1,6,0.12,2
1796,Manipur,857.318261,3,1,1348,0.13,3,0.19,2
1796,Sikkim,664.0862616,1,0,904,0.2,6,0.14,3
1797,Bihar,1017.107417,1,1,1016,0.3,5,0.38,2
1797,Manipur,1084.982794,1,0,1313,0.09,2,0.46,3
1797,Meghalaya,1808.857211,3,0,693,0.19,5,0.01,0
1797,Odisha,2377.133111,2,1,29,0.14,3,0.48,2
1798,Assam,1258.992478,1,0,641,0.17,3,0.25,0
1798,Karnataka,1159.459393,4,0,913,0.28,3,0.41,3
1798,Maharashtra,2939.934482,2,0,1106,0.13,7,0.17,1
1798,Manipur,1306.248533,1.5,0.5,1021.5,0.115,2.5,0.37,3
1798,Sikkim,1260.900759,2,1,1444,0.17,7,0.5,2
1798,Tamil Nadu,650.353846,3,0,1488,0.12,6,0.15,3
1799,Mizoram,1865.658517,3,0,1244,0.2,5,0.18,3
1799,Nagaland,1580.269973,4,1,905,0.27,8,0.57,1
1799,Sikkim,1573.751591,1,0,43,0.23,1,0.19,0
1799,Tamil Nadu,1247.51655,1,1,617,0.24,8,0.53,1
1800,Sikkim,2186.179115,1,0,451,0.17,8,0.44,1
1801,Bihar,3065.944002,3,0,1028,0.07,2,0.05,3
1801,Haryana,1870.803605,5,1,669,0.19,4,0.26,2
1801,Himachal Pradesh,824.3552235,5,1,510,0.17,6,0.32,2
1801,Karnataka,1897.569936,3,1,1290,0.1,1,0.21,2
1801,Maharashtra,1627.454019,1.333333333,0,718,0.153333333,4,0.306666667,0
1801,Manipur,50,2,0,434,0.06,4,0.39,0
1802,Arunachal Pradesh,1296.257182,2,0,280,0.25,3,0.25,0
1802,Assam,1283.035495,1,0,754,0.04,3,0.27,3
1802,Punjab,1099.823793,1,1,793,0.19,2,0.33,2
1802,Rajasthan,2899.759629,2,0,1308,0.04,5,0.41,3
1803,Andhra Pradesh,549.1726615,3,0,189,0.09,3,0.53,0
1803,Arunachal Pradesh,1670.787678,3,0,228,0.19,2,0.27,0
1803,Maharashtra,50,1,0,96,0.18,4,0.31,0
1803,Manipur,1942.235893,4,0,751,0.11,3,0.49,3
1803,Mizoram,1332.922061,1,0,449,0.09,9,0.24,1
1803,Tamil Nadu,2529.194522,4,1,259,0.26,6,0.09,2
1803,West Bengal,1057.241582,1,0,776,0.04,2,0.49,3
1804,Gujarat,1734.156661,3,0,933,0.03,8,0.44,1
1804,Jharkhand,1809.082826,2,0,1327,0.15,3,0.11,3
1804,Manipur,1286.92778,2,1,809,0.01,4,0.03,2
1804,Odisha,1522.040579,4,1,795,0.02,1,0.19,2
1804,Uttar Pradesh,259.7988638,1,1,863,0.09,5,0.43,2
1805,Goa,881.7772446,2,0.5,1151,0.19,4,0.17,3
1805,Himachal Pradesh,50,3,0,117,0.09,2,0.02,0
1805,Maharashtra,1408.542266,2,0,28,0.23,6,0.34,0
1805,Odisha,2814.023443,5,0,815,0.11,2,0.22,3
1805,Uttarakhand,996.4586551,1,0,970,0.12,1,0.47,3
1806,Arunachal Pradesh,706.3884219,1,0,1222,0.11,7,0.5,3
1806,Bihar,2453.975824,2,1,385,0.09,4,0.34,2
1806,Goa,2024.546089,1,1,1207,0.18,3,0.13,2
1806,Jammu and Kashmir,1065.131847,7,0,884,0.3,7,0.4,1
1806,Uttar Pradesh,1096.233706,5,0,376,0.39,4,0.44,0
1807,Kerala,1655.16709,1,0,309,0.09,5,0.35,0
1807,Mizoram,52.16507073,3,0,349,0.07,6,0.5,0
1807,Uttarakhand,1586.215402,1,0,15,0.33,6,0.38,0
1808,Jharkhand,1121.087974,3,1,1018,0.09,3,0.5,2
1808,Nagaland,1279.463972,3,1,1254,0.17,3,0.24,2
1808,Tamil Nadu,1736.49116,2,1,11,0.3,4,0.07,2
1808,Uttarakhand,1948.12709,1,0,502,0.07,3,0.34,0
1809,Arunachal Pradesh,2064.024514,1,0,854,0.11,9,0.18,1
1809,Chhattisgarh,50,2,1,817,0.39,4,0.31,2
1809,Jammu and Kashmir,1432.505449,1,0,1209,0.17,8,0.25,1
1809,Jharkhand,2301.091248,3,0,1241,0.04,7,0.38,3
1809,Odisha,1467.871257,4,1,316,0.2,7,0.66,2
1809,Punjab,1663.304429,1,1,437,0.22,4,0.38,2
1809,Uttarakhand,959.1944306,3,0,975,0.01,3,0.48,3
1810,Bihar,1822.601172,1,0,1306,0.19,3,0.23,3
1810,Jharkhand,1694.488838,2,0,294,0.17,5,0.39,0
1810,Meghalaya,1176.266504,1,1,1151,0.19,3,0.31,2
1810,Nagaland,2850.753243,1,0,1315,0.05,5,0.56,3
1810,Punjab,321.9558446,1,0,294,0.1,4,0.24,0
1810,Rajasthan,460.4115177,1,1,666,0.15,5,0.19,2
1811,Gujarat,2385.617677,1,0,688,0.05,4,0.42,0
1811,Manipur,808.7434803,3,1,1341,0.29,2,0.37,2
1811,Uttarakhand,1703.315965,2.5,0.5,867.5,0.27,9,0.275,1
1811,West Bengal,1500.595838,1,1,102,0.05,7,0.26,2
1812,Assam,851.9075228,3,0,1269,0.1,6,0.13,3
1812,Chhattisgarh,2366.352583,3.5,0,1006,0.27,6.5,0.365,3
1812,Haryana,3212.39212,2,1,173,0.18,10,0.26,1
1812,Himachal Pradesh,1532.832493,3,0,811,0.11,8,0.34,1
1812,Rajasthan,1844.847503,6,0,1113,0.22,7,0.19,1
1812,Uttar Pradesh,1013.139779,2,0,486,0.04,6,0.4,0
1812,West Bengal,1227.651332,2,0,1067,0.26,2,0.07,3
1813,Gujarat,1195.851341,2,1,566.5,0.135,3,0.19,2
1813,Tripura,1244.430524,4,0,1376,0.39,3,0.22,3
1814,Andhra Pradesh,1900.998111,5,0,584,0.19,9,0.33,1
1814,Jammu and Kashmir,2913.620782,1,1,409,0.13,2,0.16,2
1814,Nagaland,1798.002911,4,1,1376,0.17,2,0.07,2
1815,Arunachal Pradesh,1405.856007,1,1,939,0.03,5,0.14,2
1815,Meghalaya,2034.670784,1,0,1082,0.24,9,0.3,1
1815,Rajasthan,215.5276957,2,0,1159,0.28,6,0.34,3
1815,Sikkim,3044.110619,1,0,472,0.19,6,0.25,0
1816,Manipur,2222.769396,1,1,852,0.13,7,0.42,2
1816,Mizoram,2627.014633,3,0,853,0.16,3,0.34,3
1817,Arunachal Pradesh,1498.872461,3,0,1076,0.12,5,0.2,3
1817,Jammu and Kashmir,50,2,0,647,0.13,1,0.4,0
1817,Mizoram,2116.828973,1,0,136,0.11,5,0.13,0
1817,Tamil Nadu,1204.24066,5,0,893,0.2,10,0.37,1
1817,Uttarakhand,1214.45267,1,1,645,0.17,8,0.51,1
1818,Andhra Pradesh,1888.945685,2,1,1442,0.22,3,0.25,2
1818,Jharkhand,1585.56977,4,0,1295,0,7,0.32,3
1818,Odisha,1703.103913,1,0,1314,0.17,6,0.32,3
1818,West Bengal,50,5,1,1421,0.02,5,0.39,2
1819,Arunachal Pradesh,2479.363386,2,0,1358,0.01,6,0.51,3
1819,Madhya Pradesh,3076.436393,5,0,318,0.12,6,0.61,0
1820,Chhattisgarh,2118.363351,3,0,841,0.16,4,0.2,3
1820,Manipur,1851.3344,2,0,1243,0.17,3,0.33,3
1820,Tamil Nadu,439.4076648,2,1,29,0.23,8,0.02,1
1821,Rajasthan,748.1621416,1,1,723,0.13,8,0.17,1
1821,Sikkim,1240.872293,1,1,123,0.16,4,0.21,2
1821,Uttar Pradesh,930.4239272,1,1,161,0.06,6,0.13,2
1821,West Bengal,474.0818033,2,0,815,0.22,6,0.55,3
1822,Maharashtra,921.5939658,1,0,997,0.02,7,0.16,1
1822,Meghalaya,2117.303658,4,0,871,0.06,3,0.54,3
1822,Mizoram,1447.688409,3,0,695,0.18,6,0.13,0
1822,Nagaland,1580.338141,3,0,823,0.06,5,0.26,3
1822,Rajasthan,2351.807347,1,0,406,0.24,5,0.17,0
1822,Tripura,99.0759499,1,1,1215,0.03,7,0.28,2
1823,Assam,2153.772361,2,0,70,0.4,2,0.06,0
1823,Gujarat,854.8139269,3,0,633,0.15,3,0.41,0
1823,Mizoram,482.5847298,2,0,1483,0.16,2,0.01,3
1823,Odisha,1419.806824,1,0,659,0.17,1,0.34,0
1824,Arunachal Pradesh,2960.846979,2,0,1109,0.12,6,0.27,3
1824,Bihar,2200.907681,1,1,1116,0.14,5,0.29,2
1824,Goa,1932.885737,4,0,1154,0.13,4,0.2,3
1824,Manipur,1502.203918,1,1,29,0.13,5,0,2
1824,Meghalaya,2557.360201,4,0,1163,0.03,8,0.19,1
1824,Tamil Nadu,1881.747093,3,0,1320,0.18,5,0.33,3
1825,Chhattisgarh,593.054935,1,0,568,0.1,4,0.48,0
1825,Goa,379.2913103,3.5,0.5,732,0.14,7,0.085,1
1825,Kerala,2959.229402,2,1,46,0.22,6,0.24,2
1825,Tripura,755.6374631,5,0,1239,0.14,2,0.45,3
1826,Assam,1442.656192,4,1,917,0.19,4,0.16,2
1826,Bihar,1252.22903,3,0,1417,0.19,6,0.4,3
1826,Karnataka,1916.952764,5,0,1483,0.09,3,0.32,3
1826,Manipur,2272.995485,2,1,398,0.19,6,0.29,2
1826,Meghalaya,2813.514497,1,0,1242,0.28,10,0.51,1
1827,Manipur,1691.084441,4,1,818,0.2,3,0.35,2
1827,Nagaland,2346.448362,3,0,69,0.21,4,0.38,0
1827,West Bengal,510.798373,1,0,742,0.13,4,0.49,3
1828,Haryana,50,2,0,1036,0.17,3,0.08,3
1828,Karnataka,1801.365601,4,0,127,0.13,4,0.49,0
1828,Manipur,2098.247908,3,1,1083,0.21,4,0.01,2
1828,Meghalaya,1651.406915,1,1,1273,0.18,3,0.18,2
1828,Rajasthan,183.3734681,4,0,968,0.16,6,0.16,3
1828,Uttar Pradesh,2267.038718,2,1,420,0.02,5,0.7,2
1829,Himachal Pradesh,489.7682955,3,0,1165,0.13,4,0.48,3
1829,Manipur,1295.14387,1,0,1097,0.24,2,0.58,3
1829,Meghalaya,1630.919779,1,0,871,0.28,2,0.37,3
1829,Odisha,1363.313441,2,0,580,0.02,4,0.33,0
1830,Assam,1428.5774,1,1,702,0.14,3,0.22,2
1830,Chhattisgarh,1287.778729,4,0,843,0.15,2,0.45,3
1830,Nagaland,1147.593711,2,1,83,0.06,3,0.33,2
1830,Punjab,50,1,1,1225,0.41,3,0.36,2
1830,Uttarakhand,1720.50059,1,1,1402,0.2,5,0.41,2
1831,Bihar,2916.629504,4,0,481,0.03,3,0.47,0
1831,Tamil Nadu,1460.910174,1,0,279,0.29,5,0.55,0
1832,Haryana,1227.910079,1.5,0.5,1000.5,0.11,4.5,0.145,3
1832,Meghalaya,886.4242245,2,0,1070,0.05,9,0.19,1
1832,Sikkim,1644.396666,1,0,790,0.31,1,0.57,3
1833,Andhra Pradesh,1503.352457,2,0,818,0.25,4,0.26,3
1834,Karnataka,1678.246109,5,0,828,0.07,7,0.16,1
1834,Manipur,1476.92168,1.333333333,0,733.6666667,0.126666667,8.666666667,0.2,1
1834,Odisha,767.6275056,4,0,440,0.1,5,0.28,0
1835,Maharashtra,1250.609661,1,0,598,0.28,5,0.26,0
1836,Andhra Pradesh,1509.29717,1,0,453,0.19,8,0.31,1
1836,Arunachal Pradesh,723.7880685,2,1,1057,0.14,2,0.33,2
1836,Karnataka,1527.831879,1,0,552,0.13,7,0.28,0
1836,Madhya Pradesh,1017.904079,2,0,136,0.29,4,0.28,0
1836,Manipur,1726.388241,3,0,885,0.27,6,0.32,3
1837,Kerala,3709.052128,4,1,671,0.28,5,0.03,2
1837,Nagaland,1245.682964,1,0,441,0.1,8,0.21,1
1837,Rajasthan,1230.558135,1,0,547,0.17,6.5,0.075,0
1837,West Bengal,1220.499368,2,0,1240,0.23,7,0.13,3
1838,Gujarat,2638.847578,1,1,1102,0.11,6,0.37,2
1838,West Bengal,449.9292952,4,0,946,0.16,4,0.35,3
1839,Jammu and Kashmir,1283.734249,5,1,1055,0.26,4,0.57,2
1839,Maharashtra,994.5864718,1,1,1324,0.1,3,0.21,2
1839,Manipur,1376.358487,1,0,1015,0.31,4,0.22,3
1839,Meghalaya,1370.526034,1,0,1348,0.14,9,0.36,1
1839,Nagaland,1457.375396,1,0,366,0.16,5,0.15,0
1839,Sikkim,1272.703411,1,0,1261,0.12,9,0.3,1
1840,Andhra Pradesh,2962.408049,1,1,1377,0.08,6,0.59,2
1840,Bihar,195.4739022,2,1,425,0.27,8,0.3,1
1840,Himachal Pradesh,2045.180324,2,0,793,0.34,4,0.41,3
1840,Manipur,1346.164973,2,0,463,0.04,3,0.08,0
1840,Mizoram,2354.992328,2,0,712,0.05,4,0.19,0
1841,Odisha,683.6860528,2,1,454,0.21,3,0.21,2
1841,Punjab,3179.754112,3,0,1236,0.14,2,0.53,3
1841,Tripura,1662.951217,4,1,949,0.19,10,0.02,1
1841,Uttarakhand,779.599727,4,1,255,0,4,0.26,2
1842,Chhattisgarh,1929.589515,1,1,939.5,0.34,5.5,0.195,2
1843,Gujarat,3125.230733,2,0,1054,0.12,4,0.52,3
1843,Haryana,366.5972174,2,1,806,0.18,6,0.42,2
1843,Kerala,2199.028145,2,1,1349,0.17,3,0.21,2
1843,Meghalaya,1867.868821,3,1,791,0.07,5,0.36,2
1843,Punjab,2945.477267,3,0,1215,0.1,6,0.28,3
1843,Rajasthan,718.6756085,3,1,602,0.06,6,0.23,2
1843,West Bengal,563.8446016,6,0,1063,0.21,7,0.07,1
1844,Andhra Pradesh,1550.784973,4,0,295,0.19,4,0.51,0
1844,Arunachal Pradesh,926.7334162,2,0,556,0.26,6,0.2,0
1844,Goa,50,1,1,1310,0.13,3,0.27,2
1844,Manipur,1779.152142,1,1,63,0.11,5,0.07,2
1844,West Bengal,1778.134986,2,1,834,0.34,6,0.49,2
1845,Gujarat,1546.448411,4,0,1457,0.11,5,0.14,3
1845,Jammu and Kashmir,734.4165084,5,0,193,0.19,5,0.04,0
1845,Karnataka,2337.962996,1,0,1376,0.05,6,0.05,3
1845,Madhya Pradesh,2229.549608,3,0,1045,0.15,6,0.33,3
1845,Maharashtra,2188.603718,1,0,489,0.09,4,0.06,0
1845,Tamil Nadu,336.9965113,2,1,1395,0.12,8,0.54,1
1846,Tamil Nadu,939.9327763,1,0,781,0.15,5,0.03,0
1847,Jammu and Kashmir,1954.88992,3,1,352,0.05,2,0.11,2
1847,Karnataka,308.1716613,3,0,440,0.02,7,0.4,0
1847,Sikkim,706.360502,3,0,202,0.16,2,0.35,0
1847,Tripura,2861.313987,3,0,1127,0.13,6,0.32,3
1848,Chhattisgarh,737.9624987,2,0,1020,0.07,5,0.34,3
1848,Goa,2122.137044,2,0,1429,0.12,8,0.36,1
1848,Kerala,2205.003727,3,0,335,0.35,5,0.47,0
1848,Nagaland,1688.323875,3,0,212,0.07,6,0.22,0
1848,Punjab,1544.622457,1,1,1332,0.14,4,0.38,2
1849,Madhya Pradesh,501.961147,1,1,1211,0.23,7,0.38,2
1849,Nagaland,3197.679076,4,0,115,0.21,7,0.22,0
1850,Arunachal Pradesh,1353.283904,2,1,519,0.12,8,0.68,1
1851,Arunachal Pradesh,1277.336163,3,0,266,0.11,4,0.22,0
1851,Chhattisgarh,1164.121444,3,1,1334,0.1,4,0.19,2
1851,Manipur,1706.81307,2,0,1162,0.2,3,0.55,3
1851,Rajasthan,2141.408504,4,0,357,0.24,8,0.31,1
1851,Sikkim,1882.881389,2,0,726,0.23,8,0.21,1
1852,Arunachal Pradesh,2162.578846,2,1,1188,0.02,4,0.18,2
1852,Chhattisgarh,1557.746702,2,1,1431,0.09,5,0.13,2
1853,Uttar Pradesh,2095.688611,1,0,651,0.09,7,0.39,1
1854,Haryana,1574.322201,3,0,997.5,0.35,4.5,0.31,3
1854,Kerala,50,1,0,1103,0.25,5,0.3,3
1854,Odisha,1709.447831,3,1,1332,0.03,6,0.12,2
1854,Rajasthan,1933.142696,2,1,859,0.24,4,0.06,2
1855,Haryana,1062.476645,5,0,1015,0,3,0.36,3
1855,Jammu and Kashmir,50,1,1,745,0.3,1,0.21,2
1855,Odisha,2528.429953,1,1,994,0.23,5,0.12,2
1855,Sikkim,1206.640915,1,0,1311.5,0.24,6,0.175,3
1856,Assam,2016.265939,1,1,754,0.24,9,0.16,1
1856,Haryana,2489.628421,1,0,1209,0.24,5,0.16,3
1856,Maharashtra,1379.501265,1,1,647,0.14,5,0.3,2
1856,Meghalaya,329.667515,4,0,1358,0.27,4,0.11,3
1857,Arunachal Pradesh,2181.688334,4,0,582,0.24,4,0.36,0
1857,Jammu and Kashmir,1135.086184,2,0,958,0.09,6,0.44,3
1858,Andhra Pradesh,909.0204287,3,1,1355,0.1,3,0.27,2
1858,Arunachal Pradesh,681.3476238,3,0,619,0.35,5,0.35,0
1858,Madhya Pradesh,322.1482545,1,0,1495,0.01,8,0.42,3
1858,Punjab,432.6368607,1,0,391,0.29,4,0.32,0
1859,Assam,1439.407492,2,0,120,0.21,10,0.16,1
1859,Kerala,1434.711016,1,1,1212,0.08,1,0.47,2
1859,Rajasthan,2389.731293,1,1,1148,0.02,6,0.34,2
1859,Sikkim,1638.636718,1,1,843,0.26,4,0.24,2
1860,Arunachal Pradesh,1828.786062,1,1,1231,0.21,6,0.39,2
1860,Haryana,158.8405914,6,1,255,0.13,7,0.34,2
1860,Manipur,362.2437515,1,0,689,0.29,7,0.43,1
1860,Mizoram,742.3497383,1,0,162,0.14,7,0.39,0
1860,Punjab,610.3634205,2,0,831,0.24,2,0.46,3
1861,Chhattisgarh,1368.585666,2,0.5,1290.5,0.215,3.5,0.26,3
1861,Jammu and Kashmir,2137.401359,3,0,521,0.12,8,0.35,1
1861,Odisha,611.3882895,1,0,1305,0.2,5,0.2,3
1861,Rajasthan,3018.815599,2,1,1080,0.07,4,0.38,2
1862,Punjab,75.43118258,1,0,351,0.33,2,0.6,0
1862,Uttar Pradesh,1719.039233,2,1,634,0.04,3,0.24,2
1863,Karnataka,2028.355448,2,1,1217,0.2,4,0.6,2
1863,Manipur,305.6270999,5,1,486,0.17,9,0.32,1
1864,Karnataka,1513.876814,7,0,1096,0.26,2,0.57,3
1864,Maharashtra,50,2,0,162,0.22,3,0.3,0
1864,Manipur,1434.79092,1,0,1459,0.06,6,0.35,3
1864,Tamil Nadu,1912.851573,1,0,1231,0.31,4,0.17,3
1865,Arunachal Pradesh,1764.632376,1.5,0.5,578,0.06,5,0.23,0
1866,Arunachal Pradesh,2136.622408,2,0,589,0.21,1,0.21,0
1866,Haryana,2319.42541,2.5,0,216.5,0.18,5,0.525,0
1866,Himachal Pradesh,1962.527035,3,1,860,0.23,8,0.23,1
1866,Kerala,947.9977901,4,0,1177,0.15,8,0.56,1
1866,Tripura,2855.015275,2,0,381,0.05,3,0.44,0
1866,Uttarakhand,1115.01353,2,0,1150,0.15,1,0.53,3
1867,Assam,2111.376007,1,0,1226,0.02,8,0.11,1
1867,Jharkhand,1271.294231,2.5,0,113.5,0.175,5.5,0.165,0
1867,Maharashtra,1761.092377,3,0,826,0.06,7,0.44,1
1867,Manipur,1359.747148,1,1,1077,0.07,1,0.38,2
1867,Mizoram,1788.378416,2,0,196,0.14,4,0.24,0
1867,Tripura,1607.191466,2,0,1313,0.27,8,0.34,1
1868,Andhra Pradesh,1382.508854,2,0,164,0.14,7,0.36,0
1868,Arunachal Pradesh,1487.549935,1,0,1400,0.27,3,0.24,3
1868,Goa,2055.20513,4,0,1289,0.13,3,0.33,3
1868,Haryana,469.8491186,3,0,792,0.25,4,0.19,3
1868,Jammu and Kashmir,762.5039565,2,1,897,0.3,4,0.58,2
1868,Karnataka,1211.44062,6,0,905,0.13,4,0.32,3
1868,Manipur,135.7810049,3,0,848,0.17,1,0.24,3
1869,Gujarat,2003.306986,3,0,882,0.39,11,0.32,1
1869,Punjab,2194.634316,3,0,888,0.06,1,0.33,3
1870,Arunachal Pradesh,698.5431376,2,0,957,0.185,3.5,0.355,3
1870,Assam,2213.060372,4,0,422,0.25,1,0.42,0
